Date,EURUSD,GLD,IEF,SPY,UNG,USDJPY,USO
2019-08-28,1.109004020690918,145.16000366210938,98.18214416503906,262.2221374511719,77.4000015258789,105.73799896240234,93.12000274658205
2019-08-29,1.1085859537124634,144.1199951171875,97.99304962158205,265.571533203125,79.31999969482422,106.06999969482422,94.23999786376952
2019-08-30,1.1061947345733645,143.75,98.01883697509766,265.4534912109375,79.08000183105469,106.43800354003906,91.68000030517578
2019-09-03,1.0968520641326904,145.75,98.23407745361328,263.9013671875,81.23999786376953,106.19300079345705,89.76000213623047
2019-09-04,1.0974539518356323,146.66000366210938,98.38909912109376,266.8967590332031,84.44000244140625,105.86100006103516,93.68000030517578
2019-09-05,1.10349702835083,143.13999938964844,97.59683990478516,270.3277587890625,84.55999755859375,106.3249969482422,93.5999984741211
2019-09-06,1.1036310195922852,141.9199981689453,97.65714263916016,270.53662109375,86.31999969482422,107.0719985961914,94.16000366210938
2019-09-09,1.1020619869232178,141.38999938964844,97.05431365966795,270.6727294921875,89.91999816894531,106.94499969482422,96.63999938964844
2019-09-10,1.1048381328582764,140.17999267578125,96.34813690185548,270.6091613769531,89.5999984741211,107.33699798583984,95.83999633789062
2019-09-11,1.1050333976745603,141.02999877929688,96.25343322753906,272.533447265625,88.4000015258789,107.5999984741211,93.44000244140624
2019-09-12,1.101345777511597,141.32000732421875,96.03811645507812,273.4774475097656,89.19999694824219,108.02100372314452,91.76000213623048
2019-09-13,1.1058276891708374,140.14999389648438,95.15975952148438,273.29595947265625,90.91999816894533,108.1760025024414,91.5199966430664
2019-09-16,1.1083402633666992,141.32000732421875,95.57311248779295,272.4517822265625,93.08000183105467,107.76499938964844,102.63999938964844
2019-09-17,1.100594401359558,141.60000610351562,95.82283782958984,273.1416015625,92.12000274658205,108.16100311279295,98.31999969482422
2019-09-18,1.1074687242507937,140.7100067138672,95.85729217529295,273.3050231933594,91.04000091552734,108.08699798583984,96.8000030517578
2019-09-19,1.1031439304351809,141.27999877929688,95.90033721923828,273.2868347167969,88.27999877929688,108.4250030517578,97.5199966430664
2019-09-20,1.1048502922058103,142.9499969482422,96.45149230957033,271.9956359863281,87.63999938964844,108.04100036621094,97.5999984741211
2019-09-23,1.1019041538238523,143.75,96.5892562866211,271.9317321777344,87.63999938964844,107.6520004272461,97.68000030517578
2019-09-24,1.0993722677230835,144.50999450683594,97.071533203125,269.7979736328125,86.36000061035156,107.61399841308594,95.1999969482422
2019-09-25,1.1016855239868164,141.8300018310547,96.4342803955078,271.3937072753906,86.19999694824219,107.16300201416016,94.4000015258789
2019-09-26,1.0952903032302856,141.7899932861328,96.64093017578124,270.8283386230469,83.80000305175781,107.69200134277344,94.4000015258789
2019-09-27,1.0922753810882568,141.05999755859375,96.77873229980467,269.3693542480469,82.16000366210938,107.75599670410156,93.27999877929688
2019-09-30,1.0942714214324951,138.8699951171875,96.8562240600586,270.61865234375,79.72000122070312,107.94400024414062,90.72000122070312
2019-10-01,1.0899657011032104,139.6300048828125,97.12447357177734,267.3997802734375,78.5999984741211,108.06900024414062,89.5199966430664
2019-10-02,1.0934937000274658,141.25999450683594,97.46080017089844,262.6761779785156,77.44000244140625,107.73699951171876,87.83999633789062
2019-10-03,1.0963709354400637,141.89999389648438,97.96968841552734,264.8282165527344,80.0,107.16300201416016,87.44000244140625
2019-10-04,1.0975382328033447,141.89999389648438,98.1594467163086,268.4119873046875,80.4000015258789,106.82599639892578,88.31999969482422
2019-10-07,1.098659634590149,140.69000244140625,97.83167266845705,267.2538146972656,78.91999816894531,106.76399993896484,88.31999969482422
2019-10-08,1.0972130298614502,141.9199981689453,98.03868865966795,263.1047668457031,78.4800033569336,107.2509994506836,87.12000274658203
2019-10-09,1.0960105657577517,142.0500030517578,97.78856658935548,265.6033020019531,76.68000030517578,106.96099853515624,87.91999816894531
2019-10-10,1.098780393600464,140.80999755859375,97.17623138427734,267.3997802734375,75.5199966430664,107.1780014038086,89.5199966430664
2019-10-11,1.1011033058166504,140.02999877929688,96.51209259033205,270.1717834472656,76.12000274658203,107.87999725341795,91.36000061035156
2019-10-14,1.1030004024505615,140.58999633789062,96.77945709228516,269.870849609375,78.27999877929688,108.45899963378906,89.44000244140625
2019-10-15,1.1029006242752075,139.61000061035156,96.31372833251952,272.5427551269531,80.12000274658203,108.38800048828124,88.4800033569336
2019-10-16,1.1034727096557615,140.41000366210938,96.50344848632812,272.10498046875,78.55999755859375,108.81700134277344,89.12000274658203
2019-10-17,1.107493281364441,140.61000061035156,96.4689712524414,272.90753173828125,79.44000244140625,108.677001953125,90.23999786376952
2019-10-18,1.1127183437347412,140.4600067138672,96.55524444580078,271.7129211425781,80.27999877929688,108.58100128173828,89.76000213623047
2019-10-21,1.1155734062194824,139.7899932861328,96.20160675048828,273.554931640625,77.63999938964844,108.40799713134766,89.68000030517578
2019-10-22,1.1151753664016724,140.1999969482422,96.42584228515624,272.6612548828125,77.4800033569336,108.60099792480467,90.72000122070312
2019-10-23,1.112928867340088,140.52999877929688,96.4603271484375,273.4545593261719,76.91999816894531,108.48300170898438,93.1999969482422
2019-10-24,1.1132385730743408,141.52999877929688,96.44312286376952,273.9014587402344,78.0,108.64199829101562,93.83999633789062
2019-10-25,1.1103955507278442,141.86000061035156,96.23612213134766,275.0230712890625,77.91999816894531,108.6060028076172,94.63999938964844
2019-10-28,1.108426213264465,140.63999938964844,95.8738784790039,276.5731811523437,81.04000091552734,108.73400115966795,93.1999969482422
2019-10-29,1.1099148988723757,140.25,95.96009826660156,276.4911499023437,82.95999908447266,108.96399688720705,92.63999938964844
2019-10-30,1.1114816665649414,141.02000427246094,96.42584228515624,277.3392333984375,85.0,108.8740005493164,91.76000213623048
2019-10-31,1.1154489517211914,142.42999267578125,97.03822326660156,276.60064697265625,83.23999786376953,108.78900146484376,90.4000015258789
2019-11-01,1.1157102584838867,142.55999755859375,96.85511016845705,279.1630249023437,85.4000015258789,107.99600219726562,93.5199966430664
2019-11-04,1.1166571378707886,142.14999389648438,96.36273956298828,280.2845764160156,89.08000183105469,108.22000122070312,94.4800033569336
2019-11-05,1.1128545999526978,139.85000610351562,95.84446716308594,279.974609375,90.76000213623048,108.69400024414062,95.44000244140624
2019-11-06,1.107419729232788,140.4499969482422,96.120849609375,280.0384216308594,89.4000015258789,109.14600372314452,94.4800033569336
2019-11-07,1.1070396900177002,138.27000427246094,95.35211181640624,281.02325439453125,88.19999694824219,108.91300201416016,95.04000091552734
2019-11-08,1.1019697189331057,137.38999938964844,95.22258758544922,281.7162170410156,88.19999694824219,109.27400207519533,95.91999816894533
2019-11-11,1.102244257926941,137.05999755859375,95.32623291015624,281.1782531738281,83.31999969482422,109.22599792480467,95.12000274658205
2019-11-12,1.1035456657409668,137.42999267578125,95.369384765625,281.7709045410156,82.91999816894531,109.04199981689452,94.95999908447266
2019-11-13,1.1012367010116575,137.97999572753906,95.6285629272461,281.8621520996094,84.23999786376953,108.99299621582033,95.68000030517578
